Day,Room No,00-02,02-04,04-06,06-08,08-10,10-12,12-14,14-16,16-18,18-20,20-22,22-24,Total Energy (kWh)
1,1,0.4032513641926417,0.48074878589918807,0.49076498499247134,0.41710943619539587,1.024646308808344,0.7813586013447668,0.8093535095762343,0.3029839076747909,1.0629681616429565,1.5391610986365227,2.3228464856622804,1.507774760210564,11.142967404836156
1,2,0.5852431753810119,0.58158912082287,0.5572559323475924,0.3423622068892211,1.2335520429206637,0.8479635059128512,0.983565914747231,0.9302994827688319,1.1234176427459872,1.6674662176310324,2.1147923696149817,2.9836214872015683,13.951129098983843
1,3,0.5276957741032878,0.458837573508324,0.2947787866604163,0.37151254778411624,1.064240972676667,1.2054118242090648,0.8031059249718758,0.6088495493137077,0.7053472691474106,2.8266983991572707,1.3940050313558079,2.990482193349411,13.25096584623736
1,4,0.38880328378109985,0.4222279004131844,0.5553799391752197,0.24452091257959677,1.062991490909001,1.4780872661410631,1.1511675415441587,1.1209276350669761,0.3034399587484228,1.3316366332667386,2.533925293460856,2.001901390171132,12.59500924525745
1,5,0.576676696651036,0.29036730599932026,0.5535256177334363,0.2702005195871846,0.6071982084932813,1.2466855602296387,0.7615174678986605,0.7767717253411562,0.6068240987387353,1.4358228878999513,2.212618274448989,2.136253701302607,11.474462064323996
1,6,0.318864509967288,0.26895486252832157,0.3059347443365328,0.4894839968939737,0.8960254507288331,0.7768024350823591,0.3227507416426016,0.6434678105109383,1.0877914992506155,1.4761071482527521,1.645764513893268,2.534126736279514,10.766074449366998
1,7,0.25908386905258535,0.262820305857222,0.5089578828426592,0.5656021385401288,0.7967607816304179,0.9818711334473129,1.1025110469599533,0.9408329462364673,0.8005084174498036,1.8867278935646725,2.26223558103703,1.8356440813198842,12.203556077938137
1,8,0.2606491009652931,0.37284857317848935,0.27227695223721715,0.4069323155610532,1.2993993177920067,1.1447071142071448,0.3003432970640078,0.32436903758120983,1.1703305330467357,2.1439838077322624,1.4585850887945702,2.0176018723377607,11.17202701049775
1,9,0.3393789269178801,0.34421860358247314,0.5627863623101577,0.2041047636533032,1.2297420914531585,0.7960714468030867,1.1035629582120074,0.9764840830644426,0.5522698811995379,1.5323578727546305,2.6220606479448247,2.5887058133540806,12.851743451249583
1,10,0.2032495225438177,0.41373783834520755,0.24601894793797038,0.5261114388144849,0.8900341550014143,0.8136780438052333,0.7072558609335955,1.1076411033585714,0.36969201178146843,2.550123687903373,1.7588839856343623,1.4308778169878595,11.01730441304736
1,11,0.22908029680467756,0.5562558618962695,0.42853993190885037,0.36494360281881677,1.3413779078648518,0.7285453866387591,0.3829584087194437,1.090332387502469,0.48827718095467526,1.9619405348582304,1.5494376136581174,2.2939438177260048,11.415632931351166
1,12,0.3119112828386541,0.3711644721999846,0.2378018408412504,0.3647753629956428,0.9046781673779914,1.4321776510613207,0.3408555284920216,0.6931625670466869,1.1221917079262944,1.3015894512852835,1.2843366388264106,2.5270647151118393,10.891709386003381
1,13,0.32971567899602666,0.5737872540215665,0.5117760981476949,0.3365141585257723,1.1372881864366855,1.2445219688428486,0.5747051644226187,1.191600181573065,0.6925252663893678,2.2223591664820543,1.2566369421449661,2.657308101305671,12.728738167288338
1,14,0.4729130116212235,0.4396161662760873,0.39737912738347275,0.5593994569831349,0.9243328916401833,0.9123045806765374,0.43998976561744896,0.6190413724717267,1.0818370258758967,1.7247614167183123,2.17106437383717,2.699654158533262,12.442293347634456
1,15,0.5655345168386188,0.4599432519086247,0.34759431588550865,0.2216012918391917,1.4276022579589611,0.7949636207067735,0.8699989848849825,1.0697390357956456,0.4297215061261213,2.572675666784461,1.2981651834642411,2.8058584820646217,12.863398114257752
