Day,Room No,00-02,02-04,04-06,06-08,08-10,10-12,12-14,14-16,16-18,18-20,20-22,22-24,Total Energy (kWh)
11,1,0.22188045443524476,0.2664982487117213,0.21287192827072926,0.202516994643819,0.7730286804675146,1.4746084372972317,0.8259733153891862,0.32391515371397206,0.7271476386851924,2.0340471808724168,2.6675482229043177,2.526372279286331,12.256408534677677
11,2,0.22483987899377955,0.4288691609277573,0.3896110474031395,0.43653731996401673,1.1888968691730861,1.4655871198896726,0.31034882068456626,1.106348605963182,0.7669485924768201,2.022654726809509,1.5038763982379857,2.007072367040492,11.851590907564008
11,3,0.4084472572540059,0.20722804398318792,0.49126995499445864,0.43435216962998435,0.6029162657539556,0.7172006119119135,0.4272056222830233,0.891277857636102,0.33743474478656293,2.837958565412841,2.0906759848425653,1.7614640579978653,11.207431136486466
11,4,0.2704592139016161,0.40680465243226654,0.5063352082935897,0.5485622992155859,0.6444117057972688,1.4521879907048831,0.3599339973382672,0.37034940189130844,1.120309704804662,1.3977882524281215,1.548074258855676,1.3563178456346818,9.981534531297926
11,5,0.20991201354083489,0.536319798997371,0.3639486963555204,0.5203165889234465,0.9033414971215332,0.6448698698552644,1.1599050298080655,1.035656435945407,1.017360168460607,1.3030362920451966,1.5081866020663932,2.308478621545499,11.511331614665139
11,6,0.3965790256337419,0.2315400936637575,0.35593046500763764,0.27469209520007654,1.3076065619959185,1.232889236468221,0.647563829629887,0.36311213603345566,0.5383312128609781,2.842665213114721,2.590353813260453,2.033545048467262,12.81480873133611
11,7,0.22606867921389423,0.2461006103187245,0.4343802720578633,0.4536767493346083,0.6295882135080177,1.1436911982891684,0.7978945327230215,1.1123034330878885,0.8772105871653406,1.454986260913436,2.7615815388625182,2.364715782690747,12.502197858165228
11,8,0.3722330858000573,0.33138475010470325,0.5011663198069427,0.3694134220683222,0.7100384360702543,0.6690889594828078,0.4410199430970619,0.445797167000927,0.6371818432110999,2.8994650101428094,1.8897781369446978,2.0887122665771427,11.355279340306826
11,9,0.568271626841608,0.38893153616855136,0.5365353891189527,0.26986835693555056,1.1559623358233715,0.9842350666676545,0.9108740769094613,1.1958843704264728,1.0770046908767612,2.6392130528029014,1.6976804728492039,2.4632237884548354,13.887684763875324
11,10,0.32105573184254277,0.28054003736378075,0.44463574714473747,0.30278002930164677,0.8308424390210711,0.6555209480814576,0.7778174070652206,0.49504484210201066,1.0508895814403523,2.680670327501553,1.9095957572589375,2.311314433261904,12.060707281385215
11,11,0.45502654850685864,0.46330011571838386,0.32238690168559664,0.467110432885763,0.8772319480695309,1.2392970353623656,0.33743882706233724,0.3114115289207409,0.6361374309064473,2.25267538934293,2.860597834040476,2.383045187856823,12.605659180358254
11,12,0.3075032856773798,0.3250411598291186,0.27425668951486976,0.5657559753394349,0.6083388149841359,0.769323214675908,0.33248440743945024,0.9231668170830273,0.5963717163238688,1.9803381148459094,2.1740542992502094,2.7780565932199885,11.6346910881833
11,13,0.3929693953128851,0.31754101725677875,0.29091284853253757,0.32890587894955015,1.4867135205524113,0.705214047853854,0.37771790606527833,1.1496338569414812,0.41056125727702386,1.266885364766261,1.8826555058227539,1.8469813553688015,10.456691954699616
11,14,0.580760350350825,0.29547898359403335,0.3767918585144045,0.38153002207143183,0.954357772481109,1.188972646113819,1.1191801014431166,1.1775029088118634,1.189564530152417,2.4996442633055587,1.3178673154664777,2.214310692195785,13.295961444500842
11,15,0.36056743088033266,0.4224403814118461,0.269159216853894,0.2104477532580647,1.453385357603648,1.1944579661834078,0.5375828084994257,0.3560008330285088,0.3639791142096391,2.8781232168234445,1.978979474594623,1.7018830068001145,11.727006560146949
