Day,Room No,00-02,02-04,04-06,06-08,08-10,10-12,12-14,14-16,16-18,18-20,20-22,22-24,Total Energy (kWh)
25,1,0.17245385590188633,0.09571775799160372,0.06265606654180782,0.09384939545500331,0.36395768839473025,0.2881498671015067,0.11139175910343294,0.14718450085124807,0.16062234533079617,0.45081599733141675,0.7860201293198705,0.7971192866617419,3.5299386499850445
25,2,0.0703547933932478,0.07473992202241272,0.10551925066889407,0.16551038243779254,0.3444790174718032,0.2611912763057237,0.18816441407471182,0.36594620864063965,0.2001618302224639,0.4963336689704333,0.7551713424682511,0.9251686411729324,3.9527407478493064
25,3,0.07484530123703867,0.10963391913858256,0.13556625891964788,0.16715435028685738,0.3562786776770915,0.49988473211551554,0.1186791799496077,0.1639341602433419,0.21044927162204807,0.7777230730064422,0.46096387292913643,0.5491621345111956,3.6242749316365055
25,4,0.06693384129667507,0.1781999250120013,0.18312184406478602,0.14060931101651997,0.24941261070073512,0.22441787287594203,0.14949170671127973,0.3475921372438188,0.1400629216542123,0.5096673165942518,0.8339317023319047,0.9708158030964847,3.9942569925986118
25,5,0.15469932880348175,0.1439969209982927,0.08859266714273449,0.11549861619892932,0.33101179807173686,0.3401624837349307,0.19652728039034906,0.2637389825426199,0.17995490318638188,0.48114614430098035,0.9856547437027495,0.7660247968102775,4.047008665883464
25,6,0.1771010959371329,0.19074991139981035,0.10622628109640658,0.12893487965090156,0.2267282946458356,0.48967394886569626,0.28958448730549025,0.24612553490625338,0.2964755432720197,0.43406822320218125,0.8320259937666005,0.7574297346235633,4.1751239286718915
25,7,0.10440781293545813,0.16746883205738425,0.16705673594920611,0.1891095380015662,0.4740662974710573,0.361302925097248,0.2807932487616351,0.3348521411943264,0.34920036983586034,0.42284190854869913,0.8411042755670531,0.8045672158335551,4.496771301253049
25,8,0.18575723417431284,0.05181622242897928,0.07502408520263218,0.08410486761464123,0.48086075692001934,0.4860581471151314,0.39130720212483816,0.3265080072264586,0.11735993301785742,0.7974501934812851,0.7057407879991989,0.5755143165856648,4.277501753891019
25,9,0.1689478157693632,0.061969018181961495,0.05946376364189558,0.15091007363784725,0.2489284010140696,0.45668505478361326,0.1571623932065162,0.19108105914488588,0.23672291486514008,0.5536810314135051,0.5590146718919884,0.5640691824833419,3.408635380034128
25,10,0.09280391121613914,0.09578873960940681,0.0975351790962073,0.0807455855529689,0.4656001418702237,0.31040156389754653,0.20155763652040376,0.343581788242546,0.3196614964471407,0.5786808406757986,0.5435188549096787,0.5559917582680434,3.6858674963061033
25,11,0.07918171054342643,0.08307570598254183,0.10281187487512644,0.10275148236310844,0.45117629962396477,0.2977564678122812,0.23735167215089856,0.3717638635646837,0.29184111442940236,0.8588976690616501,0.5507305368521734,0.4235811619773669,3.8509195592366243
25,12,0.06002655739650684,0.1036176273405075,0.10214342254292225,0.0942800180277867,0.41892717717091965,0.40353991195019817,0.28394011930564533,0.3451751019925063,0.2848686466945991,0.8654612419387249,0.49472646104154044,0.972736586662656,4.429442872064513
25,13,0.0821835636653326,0.17102044097695943,0.19116104487270508,0.14635970433662798,0.33666492769365053,0.2954680866922128,0.1597142341346277,0.35455265880328984,0.20978753283131787,0.9581186374286692,0.8388483341948527,0.8298980935589914,4.573777259189237
25,14,0.13792973637444375,0.1623487361848429,0.1573292122669178,0.18818778453374346,0.2825346884951638,0.2696789644164191,0.32345188036210837,0.22276555046497765,0.2780449147298184,0.7289238661726838,0.8368335047308324,0.5867082603235557,4.174737099055507
25,15,0.12882624509477775,0.05202805240329785,0.14213158694193304,0.18535598491804553,0.4950954483081638,0.3863690285179608,0.3351626030519207,0.3963987109831473,0.2587937269783488,0.8917044896480667,0.6792320085445209,0.6900739161388966,4.6411718015290795
